iter	Logloss
783	0.0006798588528
784	0.0006798581021
785	0.0006798407058
786	0.0006798388676
787	0.0006798373125
788	0.0006798220226
789	0.0006798291099
790	0.0006798381225
791	0.000679819681
792	0.0006798112248
793	0.000679802836
794	0.0006798077441
795	0.0006798003371
796	0.0006797925297
797	0.0006797864113
798	0.0006797843826
799	0.0006797766138
800	0.0006797628052
801	0.0006797671359
802	0.0006797578705
803	0.0006797580566
804	0.0006797465315
805	0.0006797446246
806	0.0006797480807
807	0.0006797384771
808	0.0006797118275
809	0.0006797227985
810	0.000679710802
811	0.0006797157954
812	0.0006796951624
813	0.0006796842997
814	0.0006796862509
815	0.0006796909881
816	0.0006796905787
817	0.0006796700895
818	0.0006796591044
819	0.0006796626067
820	0.0006796506261
821	0.0006796506261
822	0.0006796626306
823	0.0006796442471
824	0.0006796448601
825	0.0006796242898
826	0.000679637632
827	0.0006796234581
828	0.0006796095844
829	0.0006796074478
830	0.0006796206932
831	0.0006795898741
832	0.0006795992258
833	0.0006795796384
834	0.0006795950097
835	0.0006795717818
836	0.0006795672588
837	0.0006795599893
838	0.000679552486
839	0.0006795521613
840	0.0006795302117
841	0.0006795422302
842	0.0006795348615
843	0.000679532556
844	0.0006795123262
845	0.0006795239159
846	0.0006795170081
847	0.0006795098222
848	0.0006794996972
849	0.0006794989754
850	0.000679487616
851	0.0006794805088
852	0.0006794747163
853	0.0006794723456
854	0.0006794516389
855	0.0006794568127
856	0.0006794595264
857	0.0006794400724
858	0.0006794364923
859	0.0006794430962
860	0.000679432478
861	0.0006794100002
862	0.0006794194981
863	0.0006794007361
864	0.0006794143428
865	0.0006793915278
866	0.0006794076809
867	0.0006793834871
868	0.0006793741646
869	0.0006793803772
870	0.0006793651137
871	0.000679378248
872	0.0006793667522
873	0.0006793563315
874	0.0006793481814
875	0.0006793241319
876	0.0006793308456
877	0.0006793151934
878	0.0006793414915
879	0.0006793193674
880	0.0006793005026
881	0.0006793039712
882	0.0006793070289
883	0.0006792984613
884	0.0006792881795
885	0.0006792856768
886	0.0006792689568
887	0.0006792775144
888	0.0006792696054
889	0.0006792615862
890	0.0006792486423
891	0.0006792503049
892	0.000679243181
893	0.0006792342368
894	0.0006792346054
895	0.0006792164091
896	0.0006792131959
897	0.000679211586
898	0.0006792133077
899	0.0006792008136
900	0.000679191362
901	0.0006791987954
902	0.000679177863
903	0.0006791682631
904	0.0006791728584
905	0.0006791504285
906	0.0006791565171
907	0.0006791592233
908	0.0006791514659
909	0.0006791398003
910	0.0006791382321
911	0.0006791154724
912	0.0006791193926
913	0.0006791131833
914	0.000679105716
915	0.0006791094946
916	0.0006791038684
917	0.000679088222
918	0.0006790928788
919	0.000679088923
920	0.0006790769869
921	0.0006790740806
922	0.0006790673781
923	0.0006790591917
924	0.0006790456482
925	0.0006790465147
926	0.0006790560339
927	0.0006790406184
928	0.0006790302027
929	0.0006790323348
930	0.0006790323034
931	0.0006790364971
932	0.0006790199441
933	0.0006790410413
934	0.0006790405449
935	0.0006790418464
936	0.0006790418464
937	0.0006790418464
938	0.0006790418464
939	0.0006790418464
940	0.0006790418464
941	0.0006790418464
942	0.0006790418464
943	0.0006790418464
944	0.0006790418464
945	0.0006790418464
946	0.0006790418464
947	0.0006790418464
948	0.0006790418464
949	0.0006790418464
950	0.0006790418464
951	0.0006790418464
952	0.0006790418464
953	0.0006790418464
954	0.0006790418464
955	0.0006790418464
956	0.0006790418464
957	0.0006790418464
958	0.0006790418464
959	0.0006790418464
960	0.0006790418464
961	0.0006790418464
962	0.0006790418464
963	0.0006790418464
964	0.0006790418464
965	0.0006790418464
966	0.0006790418464
967	0.0006790418464
968	0.0006790418464
969	0.0006790418464
970	0.0006790418464
971	0.0006790418464
972	0.0006790418464
973	0.0006790418464
974	0.0006790418464
975	0.0006790418464
976	0.0006790418464
977	0.0006790418464
978	0.0006790418464
979	0.0006790418464
980	0.0006790418464
981	0.0006790418464
982	0.0006790418464
983	0.0006790418464
984	0.0006790418464
985	0.0006790418464
986	0.0006790418464
987	0.0006790418464
988	0.0006790418464
989	0.0006790418464
990	0.0006790418464
991	0.0006790418464
992	0.0006790418464
993	0.0006790418464
994	0.0006790418464
995	0.0006790418464
996	0.0006790418464
997	0.0006790418464
998	0.0006790418464
999	0.0006790418464
2336485
